DateTime,OPEN,HIGH,LOW,CLOSE,VOLUME,VOLUME_AHT,AMOUNT_AHT,AMT,CHG,PCT_CHG,SWING,VWAP
2013-03-25,2628.407,2641.609,2607.613,2613.097,5626140200,NaN,NaN,58004930851,-5.211,-0.199022,1.298396,10.309898
2013-03-26,2601.964,2607.357,2554.974,2575.05,6396296100,NaN,NaN,65306571624,-38.047,-1.456012,2.004633,10.210061
2013-03-27,2575.726,2611.939,2566.345,2583.53,5690651700,NaN,NaN,58652246310,8.48,0.329314,1.770606,10.306771
2013-03-28,2535.988,2535.988,2495.083,2499.302,8757840500,NaN,NaN,84725899121,-84.228,-3.260191,1.583299,9.674291
2013-03-29,2502.782,2509.109,2482.488,2495.083,5240213700,NaN,NaN,52055540480,-4.219,-0.168807,1.065137,9.933858
2013-04-01,2486.428,2507.825,2483.732,2493.187,4734602200,NaN,NaN,47159820558,-1.896,-0.075989,0.965619,9.960672
2013-04-02,2495.843,2524.463,2475,2486.391,5568415200,NaN,NaN,55637391748,-6.796,-0.272583,1.983927,9.991603
2013-04-03,2493.877,2507.143,2474.927,2483.547,4556422100,NaN,NaN,45156719409,-2.844,-0.114383,1.295693,9.910565
2013-04-08,2443.24,2473.309,2429.5,2472.299,5329677200,NaN,NaN,55249297714,-11.248,-0.452901,1.763969,10.36635
2013-04-09,2477.29,2505.294,2477.29,2489.43,5238982400,NaN,NaN,54947035592,17.131,0.692918,1.132711,10.488112
2013-04-10,2487.984,2495.572,2466.19,2485.309,4750491300,NaN,NaN,51963820632,-4.121,-0.16554,1.18027,10.93862
2013-04-11,2502.5,2508.593,2476.396,2477.876,4298995800,NaN,NaN,43039949368,-7.433,-0.299077,1.295493,10.011629
2013-04-12,2476.322,2489.118,2460.182,2462.112,3991727800,NaN,NaN,40428047827,-15.764,-0.63619,1.167774,10.127957
2013-04-15,2453.967,2461.668,2430.149,2436.818,4653973400,NaN,NaN,44084843341,-25.294,-1.027329,1.280161,9.472517
2013-04-16,2419.508,2461.046,2416.617,2459.592,5528061300,NaN,NaN,53783255198,22.774,0.934579,1.823238,9.729135
2013-04-17,2457.881,2465.202,2437.345,2458.473,4469216400,NaN,NaN,46800831850,-1.119,-0.045495,1.132586,10.47182
2013-04-18,2440.707,2478.413,2434.73,2464.851,4286070700,NaN,NaN,46270137159,6.378,0.259429,1.776835,10.795468
2013-04-19,2469.951,2542.453,2469.323,2533.827,7552087600,NaN,NaN,76723675264,68.976,2.798384,2.966914,10.159267
2013-04-22,2525.113,2539.046,2518.257,2530.67,6251188300,NaN,NaN,63027024091,-3.157,-0.124594,0.820459,10.082407
2013-04-23,2532.201,2532.201,2448.2,2449.471,6065398200,NaN,NaN,61576157889,-81.199,-3.208597,3.319319,10.152039
2013-04-24,2452.781,2511.202,2446.587,2495.579,6305091600,NaN,NaN,62189421706,46.108,1.882366,2.637917,9.863365
2013-04-25,2486.857,2505.482,2456.566,2467.875,6055792700,NaN,NaN,59891284466,-27.704,-1.110123,1.960106,9.889917
2013-04-26,2477.724,2488.585,2439.796,2447.306,4712337800,NaN,NaN,46351986661,-20.569,-0.83347,1.976964,9.836304
2013-05-02,2434.603,2453.749,2423.077,2449.639,4701608800,NaN,NaN,47200448204,2.333,0.095329,1.253296,10.039212
2013-05-03,2457.543,2521.119,2457.543,2492.912,6233009100,NaN,NaN,63267042656,43.273,1.766505,2.595321,10.150321
2013-05-06,2502.978,2533.855,2500.455,2525.983,6041878000,NaN,NaN,61767951099,33.071,1.326601,1.339799,10.223303
2013-05-07,2519.364,2539.298,2507.756,2529.938,5449064300,NaN,NaN,59244949469,3.955,0.156573,1.248702,10.8725
2013-05-08,2542.266,2562.007,2531.251,2542.798,5955429400,NaN,NaN,60309148841,12.86,0.508313,1.215682,10.126751
2013-05-09,2542.374,2543.305,2507.792,2527.794,6024014500,NaN,NaN,64438292561,-15.004,-0.590059,1.396611,10.696902
2013-05-10,2519.517,2546.975,2515.158,2540.836,4881672800,NaN,NaN,50896689221,13.042,0.515944,1.258686,10.426076
2013-05-13,2542.412,2547.602,2516.728,2530.768,5409214700,NaN,NaN,55155093224,-10.068,-0.396248,1.215112,10.196507
2013-05-14,2525.998,2526.145,2479.872,2493.338,5488006400,NaN,NaN,56144573527,-37.43,-1.478998,1.828417,10.230413
2013-05-15,2493.968,2507.43,2491.927,2506.925,4418966000,NaN,NaN,47578585624,13.587,0.544932,0.621777,10.766905
2013-05-16,2501.117,2553.058,2487.763,2552.709,7079618200,NaN,NaN,76830436307,45.784,1.826301,2.604585,10.852342
2013-05-17,2550.452,2598.706,2547.776,2592.048,8185080100,NaN,NaN,83599367908,39.339,1.541069,1.995135,10.213629
2013-05-20,2597.151,2627.616,2590.053,2609.607,8633780300,NaN,NaN,94059415836,17.559,0.677418,1.449163,10.894349
2013-05-21,2607.393,2617.4,2594.249,2614.853,7150599400,NaN,NaN,75837813846,5.246,0.201026,0.887145,10.605798
2013-05-22,2613.411,2630.068,2603.75,2618.034,7419181700,NaN,NaN,78224126421,3.181,0.121651,1.006481,10.543498
2013-05-23,2604.93,2624.076,2579.347,2582.849,8482537000,NaN,NaN,81359908175,-35.185,-1.343947,1.708496,9.591459
2013-05-24,2591.419,2608.35,2572.884,2597.228,6073966900,NaN,NaN,62831235051,14.379,0.556711,1.373135,10.344349
2013-05-27,2593.522,2611.972,2589.739,2599.587,6419508000,NaN,NaN,66701652802,2.359,0.090828,0.856028,10.390462
2013-05-28,2600.632,2644.359,2585.901,2644.359,8419611200,NaN,NaN,86756736777,44.772,1.722274,2.248742,10.304126
2013-05-29,2648.927,2661.229,2640.881,2642.561,7927770900,NaN,NaN,81953853231,-1.798,-0.067994,0.769487,10.337566
2013-05-30,2633.955,2647.443,2623.581,2634.323,7014636800,NaN,NaN,71045065872,-8.238,-0.311743,0.902988,10.128118
2013-05-31,2638.71,2645.565,2604.746,2606.426,6252853300,NaN,NaN,65904433688,-27.897,-1.058982,1.549506,10.539898
2013-06-03,2605.969,2625.936,2596.051,2602.623,5977446800,NaN,NaN,63008705172,-3.803,-0.145909,1.146589,10.541073
2013-06-04,2600.499,2600.499,2556.056,2565.666,6631575000,NaN,NaN,63139420045,-36.957,-1.419991,1.707623,9.521029
2013-06-05,2565.329,2570.027,2545.19,2560.539,4563719300,NaN,NaN,47367057838,-5.127,-0.199831,0.968053,10.379047
2013-06-06,2552.817,2557.678,2525.306,2527.845,5249652900,NaN,NaN,54448113429,-32.694,-1.276841,1.264265,10.371755
2013-06-07,2526.913,2538.891,2475.687,2484.16,6103089400,NaN,NaN,61366173745,-43.685,-1.728152,2.500312,10.054936
2013-06-13,2448.717,2448.717,2375.204,2399.937,6973006600,NaN,NaN,64081598112,-84.223,-3.390402,2.95927,9.189952
2013-06-14,2404.423,2420.356,2396.487,2416.771,5596453400,NaN,NaN,53686779328,16.834,0.701435,0.994568,9.593
2013-06-17,2422.762,2427.532,2394.385,2403.839,5039571100,NaN,NaN,51983757469,-12.932,-0.535094,1.371541,10.315115
2013-06-18,2413.088,2424.202,2393.321,2418.745,4863037900,NaN,NaN,48792090467,14.906,0.620091,1.284653,10.033253
2013-06-19,2408.28,2408.28,2366.346,2400.765,5434626000,NaN,NaN,52979991053,-17.98,-0.743361,1.733709,9.748599
2013-06-20,2386.104,2386.104,2320.226,2321.466,5520102000,NaN,NaN,52171735063,-79.299,-3.303072,2.744042,9.451227
2013-06-21,2283.151,2332.842,2269.565,2317.394,5870579800,NaN,NaN,53486132980,-4.072,-0.175406,2.725735,9.110877
2013-06-24,2308.069,2308.069,2164.325,2171.21,8659725900,NaN,NaN,73731930536,-146.184,-6.30812,6.20283,8.514349
2013-06-25,2146.053,2169.211,2023.171,2165.421,10755488200,NaN,NaN,87090393952,-5.789,-0.266626,6.726203,8.097298
2013-06-26,2170.326,2181.021,2131.86,2168.297,7925642600,NaN,NaN,67298430249,2.876,0.132815,2.270274,8.491227
2013-06-27,2172.848,2200.213,2153.175,2160.735,7540675300,NaN,NaN,62927082416,-7.562,-0.348753,2.169352,8.345019
2013-06-28,2149.03,2227.461,2139.372,2200.639,7945132700,NaN,NaN,64106048718,39.904,1.846779,4.076807,8.068594
2013-07-01,2187.092,2213.965,2166.353,2213.317,5772622700,NaN,NaN,51874735216,12.678,0.576105,2.163553,8.986337
2013-07-02,2211.803,2226.113,2191.801,2221.984,6183885000,NaN,NaN,59632902046,8.667,0.391584,1.550252,9.643275
2013-07-03,2211.044,2211.044,2169.137,2203.828,6583602200,NaN,NaN,59536760190,-18.156,-0.817108,1.886017,9.043189
2013-07-04,2187.181,2245.908,2176.08,2221.979,7258114500,NaN,NaN,67189379203,18.151,0.823612,3.168487,9.25714
2013-07-05,2227.35,2252.033,2225.047,2226.849,6182177500,NaN,NaN,58424400611,4.87,0.219174,1.214503,9.450457
2013-07-08,2194.423,2205.214,2162.189,2163.619,5478249300,NaN,NaN,49288252039,-63.23,-2.839438,1.932102,8.997081
2013-07-09,2160.699,2174.786,2149.787,2162.669,4149443300,NaN,NaN,37246189870,-0.95,-0.043908,1.155425,8.97619
2013-07-10,2163.098,2224.135,2157.468,2224.065,6114978100,NaN,NaN,54373757823,61.396,2.8389,3.082626,8.891897
2013-07-11,2232.157,2351.223,2232.157,2326.688,12579319200,NaN,NaN,1.11E+11,102.623,4.614209,5.353531,8.850226
2013-07-12,2319.023,2331.986,2274.073,2275.373,8973308200,NaN,NaN,82064555657,-51.315,-2.205496,2.489075,9.145407
2013-07-15,2289.762,2336.04,2274.673,2307.297,7475788400,NaN,NaN,71796189674,31.924,1.403023,2.697008,9.603828
2013-07-16,2300.83,2317.848,2281.942,2317.848,6562415700,NaN,NaN,62085631916,10.551,0.457288,1.556193,9.460789
2013-07-17,2311.443,2326.925,2281.609,2282.836,6765524800,NaN,NaN,63229061677,-35.012,-1.510539,1.955089,9.345773
2013-07-18,2272.947,2282.435,2241.93,2245.328,5714429200,NaN,NaN,51937235147,-37.508,-1.643044,1.774328,9.088788
2013-07-19,2248.133,2257.916,2188.752,2190.478,7053528200,NaN,NaN,66179072656,-54.85,-2.44285,3.080352,9.382407
2013-07-22,2170.089,2203.058,2159.813,2202.189,5328349500,NaN,NaN,48872947253,11.711,0.534632,1.974227,9.172249
2013-07-23,2211.587,2276.742,2206.756,2265.845,7480973100,NaN,NaN,69255423111,63.656,2.890578,3.17802,9.257542
2013-07-24,2253.376,2265.578,2217.192,2249.151,6959230700,NaN,NaN,69279825849,-16.694,-0.736767,2.135451,9.955098
2013-07-25,2255.223,2268.839,2227.853,2237.683,6577431600,NaN,NaN,60558362762,-11.468,-0.509881,1.822288,9.206992
2013-07-26,2226.429,2238.42,2209.806,2224.008,4894109800,NaN,NaN,45636069902,-13.675,-0.611123,1.278733,9.324693
2013-07-29,2205.083,2205.083,2169.017,2175.97,5460092500,NaN,NaN,49624613440,-48.038,-2.159974,1.621667,9.088603
2013-07-30,2184.007,2221.589,2162.979,2189.388,5519362300,NaN,NaN,50907227289,13.418,0.616645,2.693511,9.223389
2013-07-31,2211.75,2235.384,2187.21,2193.021,4832705500,NaN,NaN,46723493389,3.633,0.165937,2.200341,9.668186
2013-08-01,2206.004,2245.56,2200.626,2245.364,6260399700,NaN,NaN,58944765673,52.343,2.386799,2.048954,9.415496
2013-08-02,2263.495,2274.71,2244.252,2247.263,6089089300,NaN,NaN,58459999450,1.899,0.084574,1.356484,9.600779
2013-08-05,2249.976,2278.329,2243.22,2278.329,5534215100,NaN,NaN,53623068581,31.066,1.382393,1.5623,9.689372
2013-08-06,2270.672,2302.484,2256.715,2293.641,7374689500,NaN,NaN,68993574807,15.312,0.672072,2.008885,9.355455
2013-08-07,2292.379,2313.879,2276.862,2280.623,7304869500,NaN,NaN,69560482114,-13.018,-0.567569,1.613897,9.522481
2013-08-08,2277.253,2297.628,2267.073,2276.782,5309843000,NaN,NaN,52710276666,-3.841,-0.168419,1.339765,9.926899
2013-08-09,2288.51,2301.59,2258.334,2286.01,6460001700,NaN,NaN,62663979060,9.228,0.405309,1.899874,9.700304
2013-08-12,2296.22,2352.89,2293.176,2352.794,9786321600,NaN,NaN,94038910336,66.784,2.921422,2.61215,9.609219
2013-08-13,2352.883,2360.827,2340.733,2359.068,7839363600,NaN,NaN,71178520240,6.274,0.266662,0.854048,9.07963
2013-08-14,2362.619,2386.599,2340.833,2349.08,7594212800,NaN,NaN,71338219589,-9.988,-0.423388,1.940003,9.393761
2013-08-15,2348.839,2362.089,2319.784,2321.576,6195185300,NaN,NaN,59411203587,-27.504,-1.170841,1.800918,9.589899
2013-08-16,2314.261,2423.081,2295.023,2304.144,12036956300,NaN,NaN,1.04E+11,-17.432,-0.750869,5.515994,8.642282
2013-08-19,2286.203,2340.194,2284.077,2331.43,7248322400,NaN,NaN,67064925390,27.286,1.184214,2.435481,9.252475
2013-08-20,2325.862,2353.409,2303.666,2312.465,7308634500,NaN,NaN,67589707172,-18.965,-0.813449,2.133583,9.247925
2013-08-21,2320.584,2321.642,2291.053,2308.589,5500738400,NaN,NaN,50886495497,-3.876,-0.167613,1.322788,9.250848
2013-08-22,2302.668,2329.143,2297.016,2303.932,5533810400,NaN,NaN,51686310590,-4.657,-0.201725,1.391629,9.340094
2013-08-23,2314.866,2321.037,2251.92,2286.929,6896713300,NaN,NaN,65459845296,-17.003,-0.737999,2.999958,9.491455
2013-08-26,2294.759,2336.381,2288.496,2335.616,7037104300,NaN,NaN,66541009856,48.687,2.128925,2.093856,9.455737
2013-08-27,2332.8,2345.105,2322.461,2340.881,6599033300,NaN,NaN,62575377643,5.265,0.225422,0.969509,9.482507
2013-08-28,2326.096,2345.358,2307.043,2328.056,8925617400,NaN,NaN,80965562365,-12.825,-0.547871,1.636777,9.071144
2013-08-29,2338.564,2342.32,2308.145,2318.311,6608541500,NaN,NaN,59719882399,-9.745,-0.41859,1.467963,9.036772
2013-08-30,2315.913,2334.413,2303.609,2313.91,8765451500,NaN,NaN,76695994654,-4.401,-0.189836,1.328726,8.749805
2013-09-02,2319.957,2329.867,2297.449,2320.344,7951024900,NaN,NaN,73575869316,6.434,0.278057,1.401005,9.253633
2013-09-03,2326.231,2354.856,2321.304,2354.502,8055400500,NaN,NaN,72663978650,34.158,1.472109,1.445992,9.02053
2013-09-04,2352.537,2360.663,2345.437,2350.699,7872576300,NaN,NaN,68509013842,-3.803,-0.16152,0.646676,8.702236
2013-09-05,2350.927,2351.218,2336.754,2341.735,6295138300,NaN,NaN,59606065186,-8.964,-0.381333,0.615306,9.468587
2013-09-06,2336.767,2361.178,2335.932,2357.782,7334011600,NaN,NaN,63916893626,16.047,0.685261,1.07809,8.715134
2013-09-09,2374.26,2449.249,2372.686,2440.609,14988964000,NaN,NaN,1.27E+11,82.827,3.51292,3.247247,8.492885
2013-09-10,2446.454,2475.195,2435.826,2474.894,15485599200,NaN,NaN,1.31E+11,34.285,1.404772,1.613081,8.43675
2013-09-11,2483.791,2504.469,2471.624,2482.889,16691497400,NaN,NaN,1.43E+11,7.995,0.323044,1.327128,8.557069
2013-09-12,2480.468,2527.383,2469.718,2507.455,14517317500,NaN,NaN,1.26E+11,24.566,0.989412,2.322496,8.687247
2013-09-13,2502.54,2515.781,2481.454,2488.902,11077504900,NaN,NaN,98275004927,-18.553,-0.739914,1.368998,8.871583
2013-09-16,2501.077,2503.694,2467.129,2478.39,10538328200,NaN,NaN,97043842349,-10.512,-0.422355,1.469122,9.208656
2013-09-17,2480.81,2481.71,2426.462,2427.322,9945998200,NaN,NaN,93115107921,-51.068,-2.060531,2.229189,9.362068
2013-09-18,2426.04,2439.626,2407.243,2432.51,7104075900,NaN,NaN,69341324599,5.188,0.213733,1.334104,9.76078
2013-09-23,2441.516,2473.163,2439.993,2472.288,8012835200,NaN,NaN,80920687856,39.778,1.635266,1.363612,10.098883
2013-09-24,2470.715,2470.746,2420.085,2443.885,9785301300,NaN,NaN,96769831421,-28.403,-1.148855,2.049154,9.889305
2013-09-25,2440.835,2455.037,2423.276,2429.03,9051841800,NaN,NaN,89119216662,-14.855,-0.607844,1.299611,9.845424
2013-09-26,2422.631,2422.631,2382.535,2384.443,8623677000,NaN,NaN,84183923178,-44.587,-1.835589,1.6507,9.761952
2013-09-27,2382.218,2402.196,2379.856,2394.971,6597150800,NaN,NaN,66383990191,10.528,0.441529,0.936906,10.062524
2013-09-30,2406.205,2415.075,2397.22,2409.037,5951399200,NaN,NaN,60990141884,14.066,0.587314,0.745521,10.248034
2013-10-08,2406.415,2446.703,2392.572,2441.811,8478550600,NaN,NaN,84229908920,32.774,1.360461,2.246997,9.93447
2013-10-09,2432.94,2453.746,2424.769,2453.583,7627764500,NaN,NaN,76128340887,11.772,0.482101,1.186701,9.980426
2013-10-10,2455.64,2455.979,2422.017,2429.317,9032970600,NaN,NaN,89468020274,-24.266,-0.989003,1.38418,9.904607
2013-10-11,2442.364,2471.165,2439.634,2468.508,9338826100,NaN,NaN,91811541654,39.191,1.613252,1.297937,9.831165
2013-10-14,2472.267,2483.131,2462.551,2472.542,10008130100,NaN,NaN,99109155920,4.034,0.163419,0.833702,9.902864
2013-10-15,2475.324,2479.134,2449.416,2467.517,8917349600,NaN,NaN,86100822006,-5.025,-0.203232,1.201921,9.655427
2013-10-16,2459.077,2459.077,2409.718,2421.371,8897983400,NaN,NaN,83150844984,-46.146,-1.870139,2.000351,9.344909
2013-10-17,2432.645,2440.919,2407.777,2413.33,7122247400,NaN,NaN,67722892391,-8.041,-0.332085,1.368729,9.508641
2013-10-18,2415.118,2435.712,2410.599,2426.054,6029163000,NaN,NaN,59138754367,12.724,0.527238,1.040595,9.808783
2013-10-21,2431.915,2472.785,2423.562,2471.322,8490979500,NaN,NaN,82223144817,45.268,1.865911,2.028933,9.683588
2013-10-22,2470.255,2470.255,2439.859,2445.891,9070302900,NaN,NaN,83412053857,-25.431,-1.029044,1.229949,9.196171
2013-10-23,2451.556,2474.372,2412.483,2418.491,9154535500,NaN,NaN,83286778556,-27.4,-1.120246,2.530325,9.097871
2013-10-24,2412.235,2422.943,2395.474,2400.511,6456082100,NaN,NaN,60427235951,-17.98,-0.743439,1.135791,9.359738
2013-10-25,2400.517,2413.332,2353.993,2368.559,7707018200,NaN,NaN,70778094834,-31.952,-1.33105,2.471932,9.18359
2013-10-28,2372.571,2377.249,2351.862,2365.954,6287615200,NaN,NaN,56602098405,-2.605,-0.109982,1.071833,9.002157
2013-10-29,2369.216,2408.616,2327.904,2372.053,10673783300,NaN,NaN,91741559592,6.099,0.257782,3.411393,8.595037
2013-10-30,2371.853,2407.851,2365.506,2407.471,9217812600,NaN,NaN,75735067216,35.418,1.493137,1.785162,8.216165
2013-10-31,2398.395,2398.395,2370.226,2373.718,8273696400,NaN,NaN,70393879838,-33.753,-1.402011,1.170066,8.508154
2013-11-01,2373.962,2395.005,2365.146,2384.96,6305576200,NaN,NaN,57820026665,11.242,0.473603,1.2579,9.169666
2013-11-04,2397.21,2404.896,2376.355,2380.454,5179846100,NaN,NaN,48959462043,-4.506,-0.188934,1.196708,9.451914
2013-11-05,2366.884,2385.688,2343.801,2383.769,6208448800,NaN,NaN,56935549943,3.315,0.139259,1.759622,9.170656
2013-11-06,2371.324,2383.54,2352.787,2353.568,6377666300,NaN,NaN,59536872794,-30.201,-1.266943,1.2901,9.335213
2013-11-07,2351.871,2356.672,2328.253,2340.552,5482174700,NaN,NaN,50942569626,-13.016,-0.553033,1.207486,9.292402
2013-11-08,2329.084,2342.672,2306.041,2307.945,5378850800,NaN,NaN,48564999878,-32.607,-1.393133,1.565058,9.02888
2013-11-11,2305.94,2325.228,2295.003,2315.889,4573945700,NaN,NaN,42566548184,7.944,0.344202,1.309607,9.306308
2013-11-12,2319.362,2342.529,2316.603,2340,5268754500,NaN,NaN,49854763423,24.111,1.041112,1.119484,9.462343
2013-11-13,2325.36,2325.563,2287.547,2288.116,5984883100,NaN,NaN,53183050105,-51.884,-2.217265,1.624615,8.88623
2013-11-14,2291.269,2305.696,2279.006,2304.501,5731035600,NaN,NaN,51945077793,16.385,0.716091,1.166462,9.06382
2013-11-15,2306.549,2377.211,2306.549,2350.734,8639177100,NaN,NaN,83147858433,46.233,2.006204,3.06626,9.624511
2013-11-18,2367.883,2429.566,2361.038,2428.903,11003463300,NaN,NaN,1.09E+11,78.169,3.325302,2.915175,9.865032
2013-11-19,2427.928,2427.928,2405.076,2412.163,7864829600,NaN,NaN,79884936328,-16.74,-0.6892,0.940836,10.157237
2013-11-20,2428.767,2435.427,2406.417,2424.85,7229180100,NaN,NaN,67741428196,12.687,0.525959,1.202655,9.370555
2013-11-21,2412.451,2415.383,2382.878,2409.989,8770667700,NaN,NaN,82220527035,-14.861,-0.612863,1.340495,9.374489
2013-11-22,2415.29,2418.999,2393.581,2397.962,7500067500,NaN,NaN,70052206585,-12.027,-0.499048,1.054694,9.34021
2013-11-25,2385.784,2418.853,2380.689,2388.629,6614473400,NaN,NaN,63811265014,-9.333,-0.389206,1.591518,9.647218
2013-11-26,2387.826,2399.022,2380.412,2387.416,5918586400,NaN,NaN,53334204356,-1.213,-0.050782,0.779108,9.011308
2013-11-27,2386.362,2422.806,2383.78,2414.481,7529408800,NaN,NaN,70744775407,27.065,1.133652,1.634654,9.395794
2013-11-28,2419.15,2460.556,2417.235,2439.53,9066040600,NaN,NaN,86852445384,25.049,1.037449,1.794216,9.579975
2013-11-29,2442.676,2446.395,2432.387,2438.944,6180374600,NaN,NaN,61907374173,-0.586,-0.024021,0.574209,10.016767
2013-12-02,2423.969,2464.863,2397.007,2418.788,11965512300,NaN,NaN,1.13E+11,-20.156,-0.826423,2.782188,9.437276
2013-12-03,2410.693,2448.333,2406.663,2442.784,7445575200,NaN,NaN,72045234174,23.996,0.992067,1.722764,9.676248
2013-12-04,2439.824,2486.64,2434.694,2475.135,10265023500,NaN,NaN,94783931336,32.351,1.32435,2.126508,9.233679
2013-12-05,2476.453,2481.747,2460.576,2468.197,7770893200,NaN,NaN,72999931131,-6.938,-0.280308,0.855347,9.394021
2013-12-06,2463.043,2470.813,2445.623,2452.287,6611408900,NaN,NaN,64843207895,-15.91,-0.6446,1.020583,9.807775
2013-12-09,2460.028,2468.948,2445.94,2450.872,5716488400,NaN,NaN,57634539131,-1.415,-0.057701,0.938226,10.082158
2013-12-10,2456.23,2466.66,2444.526,2453.322,6694142400,NaN,NaN,61236728790,2.45,0.099964,0.903107,9.147808
2013-12-11,2440.503,2440.503,2400.742,2412.763,6807514400,NaN,NaN,62808851026,-40.559,-1.653228,1.6207,9.2264
2013-12-12,2406.766,2423.309,2402.769,2410.015,5014771900,NaN,NaN,47481447335,-2.748,-0.113894,0.851306,9.468316
2013-12-13,2388.659,2416.26,2386.246,2406.639,5150119600,NaN,NaN,47583527668,-3.376,-0.140082,1.245386,9.239305
2013-12-16,2408.678,2412.734,2367.43,2367.923,6458167400,NaN,NaN,62107893611,-38.716,-1.608717,1.882459,9.616953
2013-12-17,2369.255,2373.286,2351.183,2356.376,4848389100,NaN,NaN,46306075570,-11.547,-0.487643,0.933434,9.550817
2013-12-18,2356.703,2368.583,2350.451,2357.226,4001520700,NaN,NaN,39675269794,0.85,0.036072,0.769487,9.915048
2013-12-19,2366.205,2370.991,2331.194,2332.41,4809568000,NaN,NaN,45148866928,-24.816,-1.052763,1.688298,9.387302
2013-12-20,2335.052,2338.875,2278.096,2278.136,6520420700,NaN,NaN,60862129503,-54.274,-2.326949,2.605845,9.33408
2013-12-23,2283.8,2295.765,2259.575,2284.602,4558028500,NaN,NaN,44415342954,6.466,0.283829,1.588579,9.74442
2013-12-24,2291.125,2312.832,2270.245,2288.248,4559916800,NaN,NaN,45173191422,3.646,0.15959,1.864088,9.906582
2013-12-25,2291.748,2305.609,2281.6,2305.11,4400532600,NaN,NaN,41202984186,16.862,0.736896,1.049231,9.363181
2013-12-26,2299.972,2301.493,2263.922,2265.334,5149756300,NaN,NaN,48603013700,-39.776,-1.725558,1.629901,9.437925
2013-12-27,2268.535,2315.182,2264.386,2303.478,5338915700,NaN,NaN,51197946376,38.144,1.683814,2.242318,9.589578
2013-12-30,2313.38,2316.621,2295.641,2299.458,4841430800,NaN,NaN,46156442661,-4.02,-0.174519,0.910797,9.533637
2013-12-31,2289.01,2333.074,2287.117,2330.026,5663107000,NaN,NaN,57026486218,30.568,1.329357,1.998601,10.069823
2014-01-02,2323.433,2325.991,2310.653,2321.978,4519429100,NaN,NaN,49012211124,-8.048,-0.345404,0.658276,10.844779
2014-01-03,2311.968,2314.836,2280.887,2290.779,5978264500,NaN,NaN,57739709924,-31.199,-1.343639,1.462072,9.658273
2014-01-06,2286.371,2286.371,2229.334,2238.637,6630040300,NaN,NaN,59979360128,-52.142,-2.276169,2.489852,9.046606
2014-01-07,2222.306,2246.791,2218.647,2238.001,4375310300,NaN,NaN,42565648108,-0.636,-0.02841,1.257194,9.728601
2014-01-08,2240.635,2262.584,2228.418,2241.911,5134885400,NaN,NaN,50691488898,3.91,0.174709,1.52663,9.871981
2014-01-09,2236.967,2258.894,2220.802,2222.221,5598704100,NaN,NaN,54399491333,-19.69,-0.878269,1.699086,9.716443
2014-01-10,2216.521,2224.494,2200.215,2204.851,5416929300,NaN,NaN,47572309533,-17.37,-0.78165,1.092556,8.782154
2014-01-13,2206.996,2222.072,2183.597,2193.679,5012277200,NaN,NaN,46123003754,-11.172,-0.506701,1.745016,9.202006
2014-01-14,2192.844,2214.124,2179.908,2212.846,5404994700,NaN,NaN,46785099888,19.167,0.873738,1.559754,8.655901
2014-01-15,2210.024,2215.903,2193.802,2208.941,4896239500,NaN,NaN,45755914348,-3.905,-0.17647,0.998759,9.345114
2014-01-16,2209.448,2227.262,2201.56,2211.844,5229890200,NaN,NaN,49842784005,2.903,0.13142,1.163544,9.530369
2014-01-17,2203.821,2205.972,2175.876,2178.488,5027315500,NaN,NaN,46268159163,-33.356,-1.508063,1.360675,9.203353
2014-01-20,2173.651,2182.463,2156.458,2165.993,4056015400,NaN,NaN,39157227541,-12.495,-0.573563,1.193718,9.654112
2014-01-21,2168.42,2197.923,2168.42,2187.41,4030624700,NaN,NaN,38590992772,21.417,0.988784,1.3621,9.574445
2014-01-22,2190.432,2244.133,2187.534,2243.796,7064137500,NaN,NaN,64803357078,56.386,2.577752,2.587489,9.17357
2014-01-23,2242.245,2248.924,2228.057,2231.889,5634595100,NaN,NaN,55726417393,-11.907,-0.530663,0.929987,9.890048
2014-01-24,2225.758,2257.355,2222.893,2245.678,6116767000,NaN,NaN,59563444873,13.789,0.617817,1.544073,9.737733
2014-01-27,2233.015,2233.231,2211.799,2215.919,7034424600,NaN,NaN,63503992484,-29.759,-1.325168,0.954367,9.027603
2014-01-28,2220.785,2233.257,2205.972,2219.855,5326913000,NaN,NaN,49408754555,3.936,0.177624,1.231318,9.275307
2014-01-29,2225.711,2233.057,2219.928,2227.781,5022271700,NaN,NaN,48788682770,7.926,0.35705,0.591435,9.714465
2014-01-30,2223.163,2223.163,2200.224,2202.45,4363230400,NaN,NaN,43475960839,-25.331,-1.137051,1.029679,9.964168
2014-02-07,2187.343,2212.498,2177.117,2212.483,5045931500,NaN,NaN,49597106433,10.033,0.455538,1.606438,9.829128
2014-02-10,2221.54,2270.194,2221.54,2267.534,8306571600,NaN,NaN,81103244127,55.051,2.4882,2.199068,9.763745
2014-02-11,2267.735,2296.516,2262.599,2285.562,9922982900,NaN,NaN,92688969126,18.028,0.795049,1.495766,9.340837
2014-02-12,2286.187,2294.317,2276.444,2291.246,7659216100,NaN,NaN,73487379679,5.684,0.248692,0.781996,9.594635
2014-02-13,2288.451,2307.474,2278.261,2279.554,9621778900,NaN,NaN,87352124305,-11.692,-0.51029,1.274983,9.078584
